source,title,company,location,date_posted_raw,salary_raw,url,description,scraped_at_utc,role_category,region,skills,num_skills,salary_min_usd_year,salary_max_usd_year,salary_unit_guess,salary_mid_usd_year
RemoteOK,Technical Program Manager,Monad Foundation,,2025-12-04T00:00:11+00:00,,https://remoteOK.com/remote-jobs/remote-technical-program-manager-monad-foundation-1129103,"The Monad Foundation is a team of dedicated ecosystem and community builders who are on a mission to massively grow the impact of decentralized tech. We believe that the Monad blockchain--the performant and parallel EVM Layer 1--will help decentralized apps eat the world. The Role The Monad Foundation is looking for a Technical Program Manager to own and orchestrate the delivery of complex and cross-functional initiatives. This role drives organizational clarity, ensures alignment across priorities, and coordinates program movement from inception to launch. The ideal candidate combines strong technical depth with exceptional organizational and communication skills, enabling fast, coordinated delivery in a rapidly evolving blockchain environment. What You Will Do Collaborate with leadership to identify key priorities, and shepherd and spearhead the delivery of special projects and initiatives. Establish and track metrics that offer insight into progress, completion, and measures of success. Develop a deep understanding of the Monad Foundation organizational structure to manage project timelines, resources, and team dependencies to ensure on-time delivery of critical launches. Work cross-functionally and drive internal alignment across the organization, developing understanding and alignment across business (ecosystem, business development, founder community), operational (events, design, recruiting), and technical (engineering, quant, security) teams to realize critical roadmap deliverables. Facilitate requisite communication and coordination. Manage meetings and discussions. Escalate blockers and drive decision-making and resolutions. Who You Are 7+ years of experience in technical program management, project management, or a similar cross-collaborative role at a technology start-up. A strong interest and desire to learn about blockchain technology, the crypto industry and its landscape. Possess technical competency, strong analytical and problem-solving skills with the ability to make data-driven decisions. Experience in leadership and/or management with technical teams and diverse stakeholders. Strong communication, and interpersonal skills, with the ability to articulate complex concepts clearly and persuasively. Able to navigate, evaluate, and implement processes, frameworks, and approaches for maximal efficiency. Why Work with Us Challenging problems. Youâll work on extremely challenging problems with massive impact. Huge opportunity. The Ethereum Virtual Machine (EVM) standard is ubiquitous, but existing EVM-compatible chains are slow and bandwidth-constrained. Monadâs core innovations offer developers the best of both worlds (portability and performance) and are a game-changer for mass user adoption in crypto. The right team. Youâll be part of an exceptional and highly-motivated team Culture . Weâre a lean team working together to achieve very ambitious goals. We are united in our culture of collaboration, low ego, and high-quality output. As an early member of our team, youâll help continue to shape our culture. Salary and Benefits Benefits for full-time employees may include medical, dental, and vision insurance (100% coverage for employees); generous paid time off; paid parental leave; and 10 company-observed holidays. Please mention the word **FORTITUDE** and tag RMjAuMTY5LjcyLjEw when applying to show you read the job post completely (#RMjAuMTY5LjcyLjEw). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2025-12-16T01:03:15.092738+00:00,Other,Other/Unspecified,[],0,,,unknown,
RemoteOK,Development Coordinator,GiveWell,United States,2025-12-03T20:00:15+00:00,,https://remoteOK.com/remote-jobs/remote-development-coordinator-givewell-1129101,"GiveWell is a research organization that identifies and funds cost-effective giving opportunities, focusing on global health and well-being. Our work is funded by tens of thousands of donors who rely on our research to inform their giving. Weâve grown from directing $1.5 million in 2010 to directing nearly $400 million in 2024. The Role Weâre hiring a Development Coordinator to serve as the operational backbone of GiveWellâs Philanthropy team. This person will be the engine that keeps our logistics running smoothly â ensuring donors receive timely, accurate, and warm responses, and operating the systems that allow fundraisers to spend more time in front of donors. Youâll be the âfront doorâ to GiveWell for donors and prospects, managing inbound communications across our main inboxes. In this role, youâll coordinate administrative needs across the Philanthropy team and maintain the systems and processes that support our donor relationships. Youâll work closely with fundraisers, operations partners, and other internal teams to keep workflows organized, ensure logistical needs are handled reliably, and resolve inquiries with clarity and professionalism. Youâll also help us evolve our team operations as we grow â proactively spotting bottlenecks and implementing improvements that strengthen our ability to scale high-quality donor stewardship. This role is ideal for someone who loves bringing order to complexity, thrives on enabling the success of others, and is energized by serving as a steady operational anchor in a fast-moving, evolving environment. Why we're hiring this role right now: As our fundraising team expands, the volume and complexity of donor interactions have outpaced the operational support we currently have in place. Weâve been bridging this gap through temporary contract Please mention the word **STEADY** and tag RMjAuMTY5LjcyLjEw when applying to show you read the job post completely (#RMjAuMTY5LjcyLjEw). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2025-12-16T01:03:15.092894+00:00,Other,Other/Unspecified,[],0,,,unknown,
Remotive,Tech Lead Full-Stack Rails Engineer,Mitre Media,"USA, Canada, USA timezones",2025-12-14T20:45:43,$170k - $200k,https://remotive.com/remote-jobs/software-development/tech-lead-full-stack-rails-engineer-2069746,"About Mitre Media Mitre Media is redefining FinTech with AI-driven tools that empower millions of investors. Our portfolio, including Dividend.com and MutualFunds.com, leverages LLMs to deliver novel data insights and visually rich user experiences. For over a decade, we’ve served individual investors, financial advisors, and top asset managers like BlackRock and Vanguard through our premium data, tools, and advertising solutions. Join our lean, entrepreneurial team to shape the future of AI-powered investing from your location ±3 hours from Eastern Time. Our users are deeply engaged, spending over 5 minutes per visit with a bounce rate below 10%, researching investments across hundreds of different categories. With 40 million brokerage accounts in the U.S., we take pride in building tools that make a real impact, fostering a culture of trust, innovation, and dynamism. If you’re passionate about financial technology and AI, we’d love to connect! About the Role As a Full-Stack Rails Tech Lead, you’ll architect and implement LLM-powered web applications within our microservices-based Rails 8 platform. Reporting directly to our CTO, you’ll collaborate with a small, high-impact team to deliver user experiences across Dividend.com, MutualFunds.com and other brands within our portfolio. This role combines expert Ruby on Rails skills with AI integration expertise, requiring you to leverage LLMs in your development workflow, state management and user interactions. You’ll work in a remote-first hybrid environment, which encourages in person collaboration, using ShapeUp to manage projects that trade-off on-time delivery for de-scoped outcomes. As a technical leader, you'll have a seat at the table shaping system architecture, implementing core features all while embracing an entrepreneurial mindset and a “get things done” mentality. Responsibilities Architect and maintain Rails applications (Rails 8) Integrate LLMs into our microservices architecture for state management and real-time user experiences. Enhance front-end experiences with Hotwire, StimulusJS, or React, ensuring seamless AI-driven interactions. Optimize LLM inference for low latency and cost, using caching and asynchronous processing. Required Technical Skills Back-End Ruby (5+ years, expert-level) Ruby on Rails (Rails 6-8 preferred) PostgreSQL (or MySQL) Elasticsearch Redis Docker Front-End StimulusJS or JavaScript ES6 Tailwind CSS HTML HTTP AI Integration Experience integrating AI/ML models (e.g., LLMs, NLP) with web applications Familiarity with LLM frameworks (e.g., LangChain, Hugging Face) or APIs (e.g., xAI, Anthropic) Nice-to-Have Technical Skills Kubernetes for microservices orchestration React for advanced front-end components Graph databases for complex financial data Contributions to open-source RoR or AI projects Required Soft Skills Entrepreneurial mindset with a passion for AI and FinTech Natural leader who mentors and inspires teammates Problem-solver with a “get things done” mentality Excellent communication, thriving in remote and cross-team collaboration Attention to detail, ensuring clean, maintainable code Team player comfortable as an individual contributor Why Join Us? Impactful Work : Build AI-powered tools that help millions of investors make informed decisions from data-driven insights. Cutting-Edge Tech : Work with Rails 8, LLMs, and modern tools like Hotwire, Databricks, and xAI’s API in a microservices architecture. Autonomy and Influence : Collaborate directly with our CEO and CTO to shape our AI-driven platform, with freedom to innovate. Competitive Compensation : $160,000–$200,000 CAD/USD (based on experience) and benefits. Remote Flexibility : Remote-first (±3 hours from ET) with hybrid in office collaboration in Toronto or NYC Growth Opportunities : Budget for AI and Rails conferences (e.g., NeurIPS, RailsConf), plus access to cutting-edge AI tools for experimentation. Dynamic Culture : Join a small, no-ego team passionate about trust, innovation, and making a difference in FinTech. About Mitre Media’s AI-Driven Platform Mitre Media powers premium financial brands like Dividend.com and MutualFunds.com with the Mitre Platform. This platform integrates traditional content management, financial data, first-party data, ad revenue, and subscription tools, all enhanced by LLMs for rich, user-focused experiences. Our data-derived insights delight users, while our advertising solutions deliver unmatched performance for partners like BlackRock and Vanguard, leveraging advanced targeting and first-party data. How to Apply Submit your resume, GitHub profile, and a brief note on why you’re excited about building AI-driven FinTech to jobs@mitremedia.com.",2025-12-16T01:03:20.393294+00:00,Software Engineer,West Coast,"['java', 'javascript', 'nlp', 'docker', 'kubernetes', 'react', 'postgresql', 'mysql']",8,170000.0,200000.0,year,185000.0
Remotive,Tech Lead Databricks Data Engineer,Mitre Media,"USA, Canada, USA timezones",2025-12-14T20:45:33,$160k - $180k,https://remotive.com/remote-jobs/software-development/tech-lead-databricks-data-engineer-2069747,"About Mitre Media Mitre Media is redefining FinTech with AI-driven tools that empower millions of investors. Our portfolio, including Dividend.com and MutualFunds.com, leverages LLMs to deliver novel data insights and visually rich user experiences. For over a decade, we’ve served individual investors, financial advisors, and top asset managers like BlackRock and Vanguard through our premium data, tools, and advertising solutions. If you’re excited by the intersection of big data, AI, and investing, join our lean, entrepreneurial team from anywhere within ±3 hours of Eastern Time. About the Role As Tech Lead Data Engineer, you’ll architect and maintain the data backbone powering every feature across our product suite. Reporting to the CTO, you will design Databricks-based ETL pipelines, model complex investment data, and surface low-latency, high-quality datasets for both user-facing features and internal AI/analytics workloads. You’ll collaborate in a remote-first hybrid culture that values in-person “bursts” of collaboration, follow ShapeUp for project planning, and ship pragmatic solutions that favor de-scoping over delays. Responsibilities Design, implement, and optimize large-scale ETL workflows in Databricks (Apache Spark, Delta Lake, DBT). Develop algorithms that transform raw market data into actionable insights. Own data quality and lineage, instituting tests, monitoring, and alerting for mission-critical pipelines. Evolve our cloud data platform (AWS & GCP) for scale, performance, and cost efficiency. Mentor engineers, championing best practices in code reviews, documentation, and DevOps for data. Required Technical Skills Data Engineering Programming : Expert in Python plus working knowledge of Scala or Java. Databricks & Spark : Hands-on with cluster tuning, job orchestration, and Delta Tables. SQL & DBT : Strong analytical SQL, modular data-model design, and CI/CD for transformations. Cloud : Production experience on AWS or GCP data services (e.g., S3/GCS, EMR/Dataproc, Glue/Dataflow). ETL & Orchestration : Solid grasp of EL(T) patterns, workflow scheduling, and incremental processing. Data Modeling : Dimensional and schema-on-read designs for analytics and AI. AI & Analytics Enablement Building feature stores or inference-ready tables for ML/LLM workflows. Familiarity with vector databases or embedding pipelines Nice-to-Have Technical Skills Apache Airflow, Luigi, or Dagster for DAG orchestration. Experience with Looker, Tableau, or Stripe’s Vizier-style visualization stacks. Financial-markets domain knowledge (equities, ETFs, mutual funds). Machine-learning engineering or statistical-analysis background. Required Soft Skills Entrepreneurial mindset with a passion for AI and FinTech innovation. Self-starter who diagnoses problems, proposes trade-offs, and delivers. Clear communicator who thrives in distributed, cross-functional teams. Mentorship attitude—uplifts peers through code reviews and knowledge-sharing. Detail-oriented and disciplined about data accuracy and documentation. Why Join Us? Impactful Work – Your pipelines feed every insight we deliver to millions of investors. Cutting-Edge Tech – Databricks, Delta Lake, LLMs, Hotwire, and xAI’s API, all in a modern microservices stack. Autonomy & Influence – Work directly with the CEO & CTO to shape our data and AI strategy. Competitive Compensation – $150k – $185k CAD/USD plus benefits and performance bonuses. Remote Flexibility – Remote-first within ±3 hrs ET; optional collaboration hubs in Toronto and NYC. Growth Opportunities – Budget for conferences (e.g., Data+AI Summit, NeurIPS) and continuous learning. About Mitre Media’s AI-Driven Platform Mitre Media powers premium financial brands like Dividend.com and MutualFunds.com with the Mitre Platform. This platform integrates traditional content management, financial data, first-party data, ad revenue, and subscription tools, all enhanced by LLMs for rich, user-focused experiences. Our data-derived insights delight users, while our advertising solutions deliver unmatched performance for partners like BlackRock and Vanguard, leveraging advanced targeting and first-party data. How to Apply Submit your resume, GitHub profile, and a brief note on why you’re excited about building AI-driven FinTech to jobs@mitremedia.com.",2025-12-16T01:03:20.396943+00:00,Data Engineer,West Coast,"['python', 'sql', 'java', 'aws', 'gcp']",5,160000.0,180000.0,year,170000.0
Remotive,Senior Full-stack Developer,Lemon.io,"Americas, Europe, Asia, Oceania",2025-12-13T13:16:25,,https://remotive.com/remote-jobs/software-development/senior-full-stack-developer-2075915,"Are you a talented Senior Developer looking for a remote job that lets you show your skills and get decent compensation? Look no further than Lemon.io — the marketplace that connects you with hand-picked startups in the US and Europe. What we offer: The rate depends on your seniority level, skills and experience. We've already paid out over $11M to our engineers. No more hunting for clients or negotiating rates — let us handle the business side of things so you can focus on what you do best. We'll manually find the best project for you according to your skills and preferences. Choose a schedule that works best for you. It’s possible to communicate async or minimally overlap within team working hours. We respect your seniority so you can expect no micromanagement or screen trackers. Communicate directly with the clients. Most of them have technical backgrounds. Sounds good, yeah? We will support you from the time you submit the application throughout all cooperation stages. Most of our projects involve working in a fast-paced startup environment. We hope you like it as much as we do. Through our community, we will connect you with the best developers from more than 50 countries. Requirements for the Senior React & Python Position: 4+ years of software development experience. 3+ years of commercial experience with React.js and Python. Experience with AWS, GCP, or Azure is required. Experience with Next.js, Node.js, Django, TypeScript, or AI is a strong plus. Requirements for the Senior Node & React Position: 5+ years of software development experience. 4+ years of commercial experience with React.js and Node.js. Expertise in Next, TypeScript, and AWS, or in Next, Tailwind, and SQL, is a must. Other requirements: Strong technical skills: as a Senior Developer, you are expected to be able to create projects from scratch and have a deep understanding of application architecture. Clear and effective communication in English — advanced ability to discuss business tasks, justify decisions, and communicate issues. Good self-presentation is also essential for upcoming client calls. Strong self-organizational skills — ability to work full-time remotely with no supervision. Reliability — we want to trust you and expect that you won’t let us and the client down. Adaptability and Flexibility — the ability to onboard the project promptly after accepting it and start delivering results quickly. Sounds good for you? Apply now and join the Lemon.io community! NOT YOUR TECH STACK? We have multiple projects available for Senior Developers. If you have 4+ years of commercial software development experience and are proficient in any of the following areas: PHP & React, PHP & Angular, PHP & Vue, Rust, Shopify & JavaScript, Node & Python, WordPress, Unreal Engine, Svelte & TypeScript, Svelte & Node, Svelte & Python, MLOps, Data Engineering, React Native & Node, Data Analysis, Blockchain, DevOps, Golang, Data Science, Unity, Python & LLM or AI Engineering — we’d be happy to connect and match you with a suitable project. If your experience matches our requirements, be ready for the next steps: VideoAsk — watch a short video about our startup, up to 10 minutes Complete your profile on our website 30-minute screening call Technical interview Feedback Magic Box (we are looking for the best project for you). We do not provide visa assistance, and our cooperation model does not include the benefits typically offered with direct hire. P.S. We work with developers from 50+ countries in different regions: Europe, LATAM, the U.S (if you are an owner of W-9 ben form), Canada, Asia (Japan, Singapore, South Korea, Philippines, Indonesia), Oceania (Australia, New Zealand, Papua New Guinea), and the the UK. However, we have some exceptions. At the moment, we don’t have a legal basis to accept applicants from the following countries: European: Iceland, Liechtenstein, Kosovo, Belarus, Russia, and Serbia. Latin America: Cuba and Nicaragua Most Asian countries and Africa. We expand and shorten the list of exemptions regularly. Do you represent a company with engineers who match the description and want to collaborate with us through staff augmentation? Then register here .",2025-12-16T01:03:20.398767+00:00,Software Engineer,West Coast,"['python', 'sql', 'java', 'javascript', 'typescript', 'aws', 'gcp', 'azure', 'react', 'node', 'django']",11,,,unknown,
Remotive,Office Assistant,Coalition Technologies,Worldwide,2025-12-11T20:31:37,"$31,2k- $52k",https://remotive.com/remote-jobs/marketing/office-assistant-1680495,"WHY YOU SHOULD APPLY: Coalition Technologies is devoted to delivering clients the highest quality work while providing our team a fun, thriving, and innovative environment. Along with the opportunity for tremendous career growth and rapid advancement, CT offers: The most competitive profit-sharing bonus plan in the industry, paying up to 50% of company profits to full-time employees each month! A highly competitive Paid Time Off plan, promoting quality work-life balance. Subsidized gym memberships to help team members feel their best. Medical, dental, vision, and life insurance packages for all US-based team members. International Health Insurance Reimbursement Program for all international team members, a benefit unique to Coalition. Device upgrade and learning reimbursement programs. Motivating career development plans with clearly defined goals and rewards. Additional job-specific incentives and bonuses. Plus, 100% of our team works remotely with the support of time tracking software. Our company culture specializes in supporting remote team members, and we’ve been doing so for more than a decade. CT welcomes your application, wherever in the world it's coming from! YOU SHOULD HAVE: Willingness to learn, grow, and collaborate with the team and company as a whole. Excellent verbal and written communication skills. A high level of discretion, ethics, and trustworthiness. Intermediate spreadsheet skills (preferred) Innovative thinking and a willingness to challenge existing methods where improvement is possible. Experience in bookkeeping / financial record keeping (preferred). Experience with Google Sheets or Excel, Quickbooks Online, and G-Suite (preferred). The availability to work 40 hours per week from 9:00 am to 6:00 pm PST. A reliable space to work remotely with a fast computer, quality internet, camera, microphone, and speakers. YOUR DUTIES AND TASKS: Answering phones and emails. Completing entry-level bookkeeping, including recording expenses, organizing receipts, and completing other transaction records. Resolving billing issues with clients and internal team members. Providing account access, usage reports, data analysis, and other ad hoc requests for team members. Supporting quality assurance checks of various internal and client facing reporting. Organizing new client contracts, create invoices, and process client payments. Contributing to internal database maintenance, upkeep and data entry. Researching, ordering, & distributing company-wide gifts (2-3 times per year). Organizing company events, competitions, and special projects throughout the year. Facilitating company holiday, time off, and schedule variation calendars. We are looking for talented and diligent candidates who excel in our skills tests, and will consider these candidates even if past experience or educational background criteria aren't met. *California, New York, Washington, and Colorado: starting base pay for this position ranges between $15 - $25 per hour. Compensation may vary based on factors such as experience, qualifications, skills test performance, geographic location, and seniority of the position offered. Outside of California, New York, Washington, and Colorado compensation may fall outside the above ranges.",2025-12-16T01:03:20.399851+00:00,Other,West Coast,[],0,52000.0,312000.0,year,182000.0
Remotive,iOS Developer,nooro,USA,2025-12-09T21:16:18,$60k-$130k (depending on experience),https://remotive.com/remote-jobs/software-development/ios-developer-1956455,"WHO ARE WE? At nooro, we're revolutionizing pain management for seniors. Our platform is transforming how older adults engage with pain management at home. We're on a mission to make wellness more accessible and effective through technology. Check our website here: https://nooro-us.com/ We're a fast-moving startup that works on quick iteration and bold decisions. Our team is lean, agile, and empowered to make meaningful impacts daily. If you enjoy a dynamic environment where ideas become a reality at lightning speed and you're not afraid to wear multiple hats, you'll fit right in. WHAT WILL YOU DO? - Own and drive the development of our iOS application - Build elegant, performant features using **Swift (We’re 100% Swift!)** and **SwiftUI** - Implement complex UI/UX designs from **Figma** with pixel-perfect accuracy - Ensure app performance, quality, and responsiveness - Collaborate with our backend team on API integration - Write clean, modular, and reusable code - Participate in code reviews and architectural decisions - Help shape our mobile development practices HOW TO APPLY? If you believe we're the right fit, please fill in this form: https://forms.gle/xeL6pPbdjMHo11A28 WHAT ARE THE REQUIREMENTS? - 5+ years of professional iOS development experience - Strong expertise in Swift and SwiftUI - Deep understanding of iOS platform capabilities and limitations - Experience with iOS app architecture (MVVM preferred) - Experience with Core Data and local storage solutions - Proficiency in making RESTful API calls and handling responses - Experience with dependency injection on iOS - Strong version control skills with Git/GitHub - Experience with App Store deployment and TestFlight - Knowledge of iOS security best practices APPLYING PROCESS STEP 1 | QUESTIONNAIRE: If you believe we're the right fit, please fill in this form: https://forms.gle/xeL6pPbdjMHo11A28 STEP 2 | TEST: Once we review your form submission, we will send you a test STEP 3 | TECHNICAL INTERVIEW: Once we review your test submission, you will have a call with our development leader STEP 4 | BEHAVIORAL INTERVIEW: After the technical interview, you will have a call with our CEO to talk about the way our company and team members operate in general WHAT DO WE OFFER? - 100% remote work environment - Competitive compensation - Opportunity to make a meaningful impact in healthcare technology - Collaborative, innovative team culture",2025-12-16T01:03:20.401526+00:00,Other,Other/Unspecified,['git'],1,60000.0,130000.0,year,95000.0
Remotive,Content Marketing Manager,Baymard Institute,"Europe, UK, Germany, European timezones",2025-12-08T12:41:09,,https://remotive.com/remote-jobs/marketing/content-marketing-manager-2086404,"We’re seeking a full-time, remote Content Marketing Manager for our company. Baymard Institute conducts large-scale UX research studies, sharing our findings through a bespoke B2B SaaS platform that serves 2,000+ retailer stores, brands, and agencies across 80+ countries — including 71% of Fortune 500 ecommerce companies. We’re fully distributed, with ~60 team members spanning America and Europe, all committed to advancing ecommerce UX. About The Role As Baymard’s Content Marketing Manager, you’ll own the stories that connect our research, tools, and product roadmap to the people who use them. Your core focus will be turning complex UX and product insights into clear, compelling narratives that drive qualified demand, product activation, and long-term trust. You’ll plan and produce content across key formats — long-form articles, landing pages, email, and thought leadership — with SEO as a core distribution lever, not the sole objective . Working closely with Growth, Product, and Research, you’ll help shape our editorial strategy, structure content around real user problems, and ensure that every piece has a clear job in the funnel. This role is a good fit if you’re as comfortable digging into product behavior and user journeys as you are crafting a sharp headline. You’ll balance search strategy, storytelling, and product understanding to create content that both ranks and resonates. Who You Are You’re first and foremost an exceptional copywriter and storyteller . You know how to make complex topics feel accessible, concrete, and useful — without slipping into generic SaaS jargon. You bring hands-on experience from a SaaS environment , ideally in a product-led or self-serve context, and you think naturally in terms of user value, time-to-value, and feature adoption. When you write, you’re not just filling a content calendar; you’re helping users understand what the product does, why it matters, and how to get value from it. You’re confident working with SEO fundamentals — search intent, topic clusters, internal linking, and on-page structure — but you don’t treat SEO as a checklist. You’re comfortable collaborating with growth and product teams, responding to data and user signals, and iterating based on what actually moves the needle. You may also enjoy experimenting with new formats (video, short-form social, digital PR angles) and thinking about how one core story can live across multiple channels — from the blog, to the product, to lifecycle email. What You'll Need 3+ years of experience in content marketing or copywriting for B2B SaaS (ideally product-led or self-serve). Demonstrated ability to translate complex products or research into clear, engaging narratives . Strong understanding of SEO basics (search intent, keyword research, content structure, internal linking) and how content can compound over time. Experience creating content across the funnel: from educational and problem-focused pieces to product and conversion-focused assets. Proven ability to collaborate with Product, Growth/Marketing, and Sales to shape content that supports both user and business goals. Comfortable using analytics tools (e.g., Google Analytics, HubSpot, search tools) to inform topics, measure performance, and refine strategy. Fully proficient in written and spoken English. Nice-To-Haves Experience with digital PR or earning coverage/backlinks through research or content. Comfortable with video storyboarding (e.g., product explainers, educational videos, YouTube scripts). Experience creating short-form content for social channels (e.g., LinkedIn, X) from core long-form pieces. Familiarity with email and lifecycle communications (onboarding flows, activation nudges, product education, and light-touch nurture). Background in ecommerce, UX research, or related product/experience-led domains. Practical Details Location: 100% remote, full-time position, from EU, UK, or IE. (Be mindful that the role requires daily overlap with team members European time zones.) Language: We expect you to be fully proficient in written and spoken English. Salary: Based on qualifications. Start date: As soon as possible. Travel: Is limited; expect only 1-2 weeks of travel each year (often only in connection with the company-wide meetup). Company: Learn more about Baymard’s work culture and values here . Also, consider signing up for a free Baymard account to explore our product. How to Apply If you’re interested in this position, please apply by sending all of the following documents: A cover letter written in English (PDF format; 1-2 pages) describing how you fit the role and qualifications. (Required.) A CV/resume (PDF format) or a link to your LinkedIn profile. (Required.) Send the above to cmm2026@baymard.com . (All applications and materials are treated confidentially.) Deadline is January 11th, 2026 (end of day). Sincerely, Joseph Waddington, Marketing Lead at Baymard Institute Referral Bonus: If this job isn’t you, but you know someone who’ll be the perfect fit, please send them the link to this page. If we end up hiring the person you referred, we’ll give you a 1-year access to a Baymard Core plan (normally $2,388/year).",2025-12-16T01:03:20.405863+00:00,Other,East Coast,[],0,,,unknown,
Remotive,Copywriter,Coalition Technologies,Worldwide,2025-12-02T20:16:30,$20k -$35k,https://remotive.com/remote-jobs/writing/copywriter-1749306,"WHO WE'RE LOOKING FOR The ideal copywriter has excellent English writing skills and is excited to write high-quality, SEO-driven content that aligns with detailed, client-specific guidelines. Projects most commonly include writing web pages for eCommerce and lead generation business sites such as category pages, product descriptions, and blog posts. Our clientele is constantly evolving. We produce content for these and many other industry verticals: Fashion (both mass-market and luxury) Skincare & Beauty Tech & Software** Finance & Investing** Law (family law, product liability, divorce, etc.)** Education Home Improvement Automobiles & Motorcycles (OEM and aftermarket accessories) Health and Wellness** Medical / Clinical** Digital Marketing SEO / PR / Advertising / Marketing** **Writers with a background in these highly specialized fields are strongly encouraged to apply. The ideal candidate for this position is a multifaceted technical and creative writer with at least two to four years of professional, non-academic experience. Candidates should understand how to write content that effortlessly blends SEO best practices and brand priorities for finished work that’s engaging, creative, and ROI-driven. Candidates should also be willing and able to complete careful research in order to gain a strong understanding of various industries. Candidates should be prepared to provide portfolios featuring published work. Once an offer has been extended, writers will be asked to take a brief training course. Compensation Writers are paid on a per-word basis. The rate is assessed according to our KPI rubric (key performance indicators) with an automatic raise after 400 and 800 pages have gone live on our client's websites. Initial compensation is up to $0.06 per word with $0.034 per word being the most typical compensation level. This is $30 or $17 per page of 500 words. After 400 pages live, the top marginal rate increases to $0.064 per word with the most typical rate of $0.038 per word, or $32 and $19 per page. After 800 pages live, the top marginal rate increases to $0.07 per word with $0.044 per word being the most typical, or $35 and $22 per page.",2025-12-16T01:03:20.406595+00:00,Other,West Coast,[],0,20000.0,35000.0,year,27500.0
Remotive,SEO Manager,Evaboot,Worldwide,2025-11-28T11:31:38,$30k-$70k,https://remotive.com/remote-jobs/marketing/seo-manager-2071165,"Ready to compete alone against marketing team of 5-20 people ? Let’s do it together. Our Company Evaboot in few words: remote-only company bootstrapped we are building software to help sales teams create prospecting databases from LinkedIn. Here is a demo video from our YouTube Channel so you can know more about the tool. (By the way, it's me in the video.) https://www.youtube.com/watch?v=khYgyDlo2Iw What you will do You will be responsible for all the inbound lead generation. Blog: Content Creation: Write compelling and informative articles that resonate with our target audience, driving organic traffic and establishing thought leadership. Internal Linking: Strategically implement internal links to improve website navigation, distribute link equity, and enhance SEO performance. External Linking: Collaborate with external agencies to secure high-quality backlinks, boosting our domain authority and search engine rankings. Technical SEO: Implement and monitor technical SEO best practices to ensure our blog content is easily discoverable and ranks highly on search engines. Youtube: Keyword Strategy: Research and identify engaging video topics that align with our content strategy and audience interests. Video Recording Support: Assist JB with recording videos, ensuring high-quality content production. Video Optimization and Publishing: Optimize video titles, descriptions, tags, and thumbnails for maximum visibility and engagement on YouTube. Manage the publishing process from start to finish. Landing Pages: Website Structure : Contribute to the overall website structure, ensuring a user-friendly and conversion-optimized experience. Landing Page Design and Optimization: Design, develop, and continuously optimize landing pages to maximize conversion rates for various campaigns. Conversion Actions: Implement and test various conversion actions, including pop-ups, call-to-action (CTA) buttons, and whitepaper downloads, to drive user engagement and lead generation. Requirements Experience with SEO best practices and tools. Experience with YouTube video content creation and optimization Experience with landing page design and conversion rate optimization Experience with Linkedin prospecting tools and techniques Bonus Points Experience with WordPress and WordPress plugins Basic knowledge of code/no-code and automation for tool development. Proficiency in advanced prompt engineering. What’s Guaranteed Intense execution pace & exponential learning curve. Zero bullshit environment. We focus mostly on results and KPIs. No impactless tasks. Everything is linked to performance-purposes. How to Apply 👉 Apply right here: https://forms.gle/WcxppszZF5LE4ALm6 Don’t be shy — autodidacts are very welcome. We guarantee a fast recruitment process in a maximum of 2 weeks. PS: Recruitment agencies, headhunters, outsourcing development or any other equivalent are not welcome here.",2025-12-16T01:03:20.408354+00:00,Other,West Coast,[],0,30000.0,70000.0,year,50000.0
